Transaction_ID,Items,Item_Count
708,"sausage, turkey, other vegetables, yogurt",4
709,"sausage, other vegetables, whole milk, curd",4
710,"frankfurter, citrus fruit, pastry, margarine",4
711,"UHT-milk, frozen dessert, fruit/vegetable juice, decalcifier",4
712,"rolls/buns, newspapers",2
713,canned beer,1
714,"yogurt, specialty bar",2
715,"whipped/sour cream, specialty bar",2
716,"rolls/buns, canned beer",2
717,rolls/buns,1
718,"beverages, rolls/buns",2
719,rolls/buns,1
720,"rolls/buns, shopping bags",2
721,bottled beer,1
722,"citrus fruit, curd, yogurt, sliced cheese",4
723,"bottled water, soda",2
724,pastry,1
725,"domestic eggs, rolls/buns, pastry, coffee",4
726,"beef, pip fruit, root vegetables, rolls/buns",4
727,"spread cheese, rolls/buns, bottled water, newspapers",4
728,"tropical fruit, spread cheese, rolls/buns, soda",4
729,"packaged fruit/vegetables, canned beer, candles",3
730,"whole milk, yogurt, bottled beer, white wine",4
731,"meat, beef, other vegetables, whole milk",4
732,"onions, whole milk, bottled beer, liquor (appetizer)",4
733,"frankfurter, grapes, other vegetables, butter milk",4
734,"beef, rolls/buns, bottled beer",3
735,beef,1
736,"sausage, bottled beer, liquor (appetizer)",3
737,"chicken, onions, herbs, hygiene articles",4
738,canned beer,1
739,"sausage, root vegetables, other vegetables, whole milk",4
740,"tropical fruit, whole milk, curd, yogurt",4
741,"frankfurter, rolls/buns, soda, abrasive cleaner",4
742,"sausage, tropical fruit, semi-finished bread",3
743,"beef, tropical fruit, root vegetables, yogurt",4
744,"tropical fruit, pastry, flour, rum",4
745,yogurt,1
746,"frankfurter, rolls/buns, mustard",3
747,bottled beer,1
748,"grapes, soda",2
749,"beverages, rolls/buns",2
750,"curd, bottled beer, pot plants",3
751,"ice cream, sugar, flower (seeds)",3
752,"sausage, rolls/buns, soda, canned beer",4
753,other vegetables,1
754,"dessert, beverages, bottled water",3
755,decalcifier,1
756,canned beer,1
757,coffee,1
758,"berries, other vegetables, whole milk, whipped/sour cream",4
759,"pork, tropical fruit, rolls/buns, semi-finished bread",4
760,"frankfurter, chicken, pork, citrus fruit",4
761,"pork, beef, whole milk, domestic eggs",4
762,"frankfurter, pork, citrus fruit, root vegetables",4
763,"frozen dessert, brandy",2
764,"chicken, other vegetables, packaged fruit/vegetables, condensed milk",4
765,"vinegar, oil",2
766,"rolls/buns, soda, specialty bar",3
767,whole milk,1
768,"pork, root vegetables, whole milk, whipped/sour cream",4
769,"rolls/buns, newspapers",2
770,"grapes, other vegetables, zwieback, Instant food products",4
771,"frankfurter, citrus fruit, whipped/sour cream, cream cheese",4
772,"finished products, root vegetables, packaged fruit/vegetables, yogurt",4
773,"onions, other vegetables, flour",3
774,"tropical fruit, whole milk, rolls/buns",3
775,"other vegetables, cream cheese, tea, chocolate",4
776,"ham, turkey, beef, other vegetables",4
777,"other vegetables, whole milk, margarine, bottled beer",4
778,curd,1
779,"sausage, beef, other vegetables",3
780,"canned beer, liquor (appetizer), chewing gum",3
781,"ham, chicken, citrus fruit, berries",4
782,"packaged fruit/vegetables, whole milk, dessert, yogurt",4
783,"meat, rolls/buns, soda, specialty bar",4
784,"whole milk, dessert",2
785,canned beer,1
786,"chicken, UHT-milk, rolls/buns, coffee",4
787,"rolls/buns, red/blush wine, newspapers",3
788,"pet care, bottled water",2
789,"root vegetables, other vegetables, soda, shopping bags",4
790,pastry,1
791,"frankfurter, hamburger meat, whole milk, domestic eggs",4
792,"chicken, grapes, whole milk, whipped/sour cream",4
793,"frozen dessert, semi-finished bread",2
794,"citrus fruit, tropical fruit, grapes, yogurt",4
795,"sausage, pork, beef, berries",4
796,"root vegetables, onions, other vegetables, packaged fruit/vegetables",4
797,"root vegetables, whole milk, yogurt, rolls/buns",4
798,bottled beer,1
799,"frankfurter, canned beer",2
800,"root vegetables, whole milk, butter, coffee",4
801,"berries, other vegetables, whipped/sour cream, UHT-milk",4
802,hamburger meat,1
803,"tropical fruit, whole milk, rolls/buns, semi-finished bread",4
804,"frankfurter, pork, beverages, frozen meals",4
805,"frankfurter, sausage, frozen fish, margarine",4
806,"soda, newspapers",2
807,ice cream,1
808,"beef, whole milk, frozen vegetables, brown bread",4
809,"whole milk, pastry, bottled water, newspapers",4
810,"pork, fish, whole milk, butter",4
811,"whole milk, chewing gum",2
812,bottled beer,1
813,"pork, grapes, UHT-milk, brown bread",4
814,"root vegetables, pot plants",2
815,canned beer,1
816,"citrus fruit, root vegetables, whole milk, butter",4
817,"pip fruit, herbs, other vegetables, whole milk",4
818,"root vegetables, dessert, yogurt, cream cheese",4
819,"tropical fruit, curd, rolls/buns, organic products",4
820,"beef, root vegetables, other vegetables, whole milk",4
821,"chicken, pork, whole milk, butter",4
822,"citrus fruit, grapes, whole milk, rolls/buns",4
823,"meat, beef, tropical fruit, pip fruit",4
824,"cream cheese, spread cheese, rolls/buns",3
825,"citrus fruit, herbs, whole milk, bottled water",4
826,specialty bar,1
827,"meat, other vegetables, whole milk, beverages",4
828,"citrus fruit, tropical fruit, pip fruit",3
829,"frankfurter, beef, tropical fruit, root vegetables",4
830,"citrus fruit, whole milk",2
831,"turkey, root vegetables, other vegetables, curd",4
832,"citrus fruit, onions, whole milk, curd",4
833,"sausage, domestic eggs",2
834,newspapers,1
835,"whole milk, yogurt",2
836,yogurt,1
837,yogurt,1
838,bottled water,1
839,"berries, whole milk, whipped/sour cream, domestic eggs",4
840,"packaged fruit/vegetables, whole milk, rolls/buns, pastry",4
841,"frankfurter, soda",2
842,"nuts/prunes, whole milk, semi-finished bread, jam",4
843,"citrus fruit, other vegetables, packaged fruit/vegetables, whole milk",4
844,"beef, citrus fruit, root vegetables, onions",4
845,"whole milk, yogurt, frozen vegetables, coffee",4
846,"other vegetables, whipped/sour cream",2
847,"beef, other vegetables",2
848,"fish, berries, other vegetables, whole milk",4
849,"other vegetables, whole milk, curd, frozen vegetables",4
850,"tropical fruit, berries, root vegetables, whole milk",4
851,coffee,1
852,"sausage, pork, other vegetables, frozen fish",4
853,"meat, root vegetables, whipped/sour cream, beverages",4
854,"chicken, tropical fruit, pip fruit, root vegetables",4
855,"berries, whole milk, whipped/sour cream, margarine",4
856,"frozen meals, misc. beverages",2
857,whipped/sour cream,1
858,"beef, root vegetables, bottled beer, chocolate",4
859,"chicken, pork, other vegetables, whole milk",4
860,"chicken, pork, hamburger meat, pip fruit",4
861,"beef, tropical fruit, root vegetables, herbs",4
862,"packaged fruit/vegetables, pickled vegetables",2
863,sugar,1
864,"frankfurter, sausage, beef, root vegetables",4
865,"berries, frozen vegetables, pet care, instant coffee",4
866,"bottled water, soda, chewing gum, napkins",4
867,"sausage, chicken, citrus fruit, berries",4
868,"whole milk, UHT-milk, domestic eggs, soda",4
869,"ice cream, rolls/buns",2
870,"frankfurter, citrus fruit, tropical fruit, rolls/buns",4
871,"root vegetables, whole milk, white bread, brown bread",4
872,"sausage, rolls/buns, specialty chocolate",3
873,"sausage, ham, citrus fruit, tropical fruit",4
874,"beef, root vegetables, whole milk, cream cheese",4
875,fruit/vegetable juice,1
876,"sugar, hygiene articles",2
877,"berries, whipped/sour cream",2
878,"yogurt, beverages, coffee",3
879,"pork, beef",2
880,"bottled beer, shopping bags",2
881,"curd, butter milk, yogurt, sliced cheese",4
882,"beef, Instant food products, canned beer",3
883,"pork, berries, whipped/sour cream, beverages",4
884,white bread,1
885,"grapes, whole milk, processed cheese, rolls/buns",4
886,"potato products, flower (seeds)",2
887,"root vegetables, onions, yogurt, rolls/buns",4
888,"chicken, hamburger meat, UHT-milk, soda",4
889,"chicken, other vegetables, salt",3
890,"fish, cream cheese, coffee",3
891,canned beer,1
892,"other vegetables, whole milk, frozen meals, rolls/buns",4
893,"chicken, pork, whole milk, frozen vegetables",4
894,"other vegetables, misc. beverages",2
895,"tropical fruit, whole milk",2
896,"whole milk, cake bar, newspapers",3
897,"beef, hamburger meat, berries, pastry",4
898,"sausage, grapes, rolls/buns, soda",4
899,"whole milk, rolls/buns, chocolate",3
900,"rolls/buns, soda",2
901,"citrus fruit, tropical fruit, pip fruit, other vegetables",4
902,"whole milk, sliced cheese, domestic eggs, artif. sweetener",4
903,"pastry, soda, bottled beer",3
904,"tropical fruit, other vegetables, whole milk, yogurt",4
905,"sliced cheese, pastry, newspapers",3
906,soda,1
907,"ham, citrus fruit, whole milk, dessert",4
908,salty snack,1
909,"whole milk, curd, cream cheese, flour",4
910,"root vegetables, whipped/sour cream",2
911,"soda, canned beer, shopping bags",3
912,"curd, roll products, margarine, bottled water",4
913,"bottled water, soda, fruit/vegetable juice, bottled beer",4
914,"packaged fruit/vegetables, pot plants",2
915,"tropical fruit, root vegetables, frozen vegetables, ice cream",4
916,"ham, beef, grapes, yogurt",4
917,"pork, citrus fruit, UHT-milk, brown bread",4
918,"beverages, rolls/buns, soda, misc. beverages",4
919,"sausage, rolls/buns, soda",3
920,"sausage, citrus fruit, whole milk, yogurt",4
921,"root vegetables, whole milk, butter, yogurt",4
922,"whole milk, cream cheese",2
923,"frankfurter, turkey, root vegetables, other vegetables",4
924,"soda, shopping bags",2
925,"soda, bottled beer",2
926,"frankfurter, popcorn",2
927,"berries, whole milk, whipped/sour cream, pickled vegetables",4
928,canned beer,1
929,"frankfurter, pork, white bread, canned vegetables",4
930,"frankfurter, hamburger meat, whole milk, butter",4
931,"berries, root vegetables, whole milk, beverages",4
932,"frankfurter, rolls/buns",2
933,newspapers,1
934,"frozen fish, newspapers",2
935,"tropical fruit, newspapers",2
936,"beef, grapes, berries, whole milk",4
937,"rolls/buns, coffee, instant coffee, salty snack",4
938,"specialty chocolate, pot plants",2
939,"sparkling wine, dish cleaner",2
940,"citrus fruit, napkins, shopping bags",3
941,"onions, herbs, bottled beer",3
942,"whole milk, pastry, detergent, candles",4
943,photo/film,1
944,hamburger meat,1
945,"other vegetables, whole milk, white bread, chewing gum",4
946,"whole milk, rolls/buns, shopping bags",3
947,"pork, tropical fruit, grapes, hard cheese",4
948,"tropical fruit, grapes, berries, other vegetables",4
949,"chicken, pork, citrus fruit, other vegetables",4
950,"other vegetables, chewing gum",2
951,"sausage, bottled water, red/blush wine",3
952,"whole milk, whipped/sour cream, baking powder",3
953,"rolls/buns, coffee",2
954,hygiene articles,1
955,"ice cream, newspapers",2
956,"curd, whipped/sour cream, domestic eggs, flour",4
957,"whole milk, frozen meals, newspapers",3
958,"onions, whole milk, dessert, domestic eggs",4
959,"finished products, organic sausage, sliced cheese, white bread",4
960,"salt, dog food, long life bakery product",3
961,"tropical fruit, root vegetables, other vegetables, domestic eggs",4
962,"other vegetables, whole milk, yogurt",3
963,chocolate,1
964,ice cream,1
965,"tropical fruit, oil, cat food",3
966,"frankfurter, citrus fruit, whole milk, yogurt",4
967,"butter, pasta, canned fish, softener",4
968,"other vegetables, butter milk, frozen fish, salty snack",4
969,"tropical fruit, pastry, canned beer, chocolate",4
970,"citrus fruit, root vegetables, packaged fruit/vegetables, yogurt",4
971,"UHT-milk, salt, soda, specialty chocolate",4
972,beef,1
973,"curd, yogurt, spread cheese, sugar",4
974,"citrus fruit, other vegetables, whole milk, dessert",4
975,"yogurt, brown bread, bottled beer, white wine",4
976,"bottled beer, liquor, red/blush wine",3
977,grapes,1
978,"pork, other vegetables, soda",3
979,"sausage, citrus fruit, berries, other vegetables",4
980,"frankfurter, chicken, pork, tropical fruit",4
981,"artif. sweetener, soda, photo/film",3
982,"frankfurter, onions, butter, processed cheese",4
983,"pip fruit, root vegetables, dessert, yogurt",4
984,"frankfurter, whole milk, coffee, detergent",4
985,"whole milk, newspapers",2
986,"domestic eggs, hygiene articles, photo/film, flower soil/fertilizer",4
987,"packaged fruit/vegetables, dessert, mayonnaise, oil",4
988,"chicken, other vegetables, whipped/sour cream, frozen vegetables",4
989,"pork, whole milk, curd, yogurt",4
990,"citrus fruit, other vegetables, whole milk, curd",4
991,light bulbs,1
992,"cream cheese, margarine, tea",3
993,"sausage, curd, frozen meals, domestic eggs",4
994,"citrus fruit, onions",2
995,"other vegetables, whipped/sour cream, roll products",3
996,"chicken, tropical fruit, pip fruit, root vegetables",4
997,ice cream,1
998,"pork, beef, ice cream, rolls/buns",4
999,"pork, tropical fruit, other vegetables, yogurt",4
1000,"onions, domestic eggs, soda, hygiene articles",4
1001,"tropical fruit, pip fruit, grapes, root vegetables",4
1002,"whipped/sour cream, cream cheese, bottled water, canned beer",4
1003,"berries, root vegetables, other vegetables, butter",4
1004,"berries, dessert, whipped/sour cream, white bread",4
1005,"rolls/buns, long life bakery product",2
1006,"ice cream, long life bakery product",2
1007,"coffee, fruit/vegetable juice, dishes",3
1008,"whole milk, butter, pasta, misc. beverages",4
1009,whole milk,1
1010,"citrus fruit, berries, butter milk, yogurt",4
1011,"beef, grapes, nuts/prunes, root vegetables",4
1012,"pork, citrus fruit, grapes, root vegetables",4
1013,"turkey, tropical fruit, pip fruit, root vegetables",4
1014,"margarine, newspapers",2
1015,"butter milk, yogurt",2
1016,"beef, tropical fruit, onions, other vegetables",4
1017,bottled water,1
1018,"pip fruit, whole milk, domestic eggs, bottled water",4
1019,"whole milk, rice",2
1020,chocolate,1
1021,"frankfurter, chicken, butter milk, margarine",4
1022,"whole milk, white bread",2
1023,"sausage, root vegetables, domestic eggs, dish cleaner",4
1024,"grapes, zwieback, soda, waffles",4
1025,brown bread,1
1026,"root vegetables, other vegetables, cream cheese, pasta",4
1027,"UHT-milk, bottled water",2
1028,onions,1
1029,"beef, bottled water, misc. beverages, specialty chocolate",4
1030,"pork, whole milk, rolls/buns, bottled beer",4
1031,"canned beer, specialty chocolate, candy, shopping bags",4
1032,"yogurt, margarine",2
1033,"yogurt, whipped/sour cream, flour, margarine",4
1034,"pip fruit, curd, dessert, yogurt",4
1035,"meat, chicken, root vegetables, whole milk",4
1036,"coffee, misc. beverages, bottled beer",3
1037,bottled water,1
1038,"bottled beer, liquor",2
1039,"sausage, whole milk, whipped/sour cream, pasta",4
1040,shopping bags,1
1041,"pork, herbs, other vegetables, yogurt",4
1042,"frankfurter, other vegetables, specialty cheese, chewing gum",4
1043,ice cream,1
1044,"root vegetables, other vegetables, spread cheese, margarine",4
1045,"sausage, tropical fruit, grapes, other vegetables",4
1046,"sausage, citrus fruit, pip fruit, root vegetables",4
1047,root vegetables,1
1048,canned vegetables,1
1049,"tropical fruit, whole milk, white bread, brown bread",4
1050,"grapes, yogurt, UHT-milk, soft cheese",4
1051,"whole milk, pastry",2
1052,"frankfurter, whole milk, yogurt, domestic eggs",4
1053,"dessert, bottled water, soda",3
1054,shopping bags,1
1055,"butter, rolls/buns, salt",3
1056,"frankfurter, ham, chicken, whole milk",4
1057,"pork, ice cream, soda, cake bar",4
1058,"whole milk, rolls/buns, roll products, zwieback",4
1059,brown bread,1
1060,"frozen fish, canned beer, red/blush wine",3
1061,"soda, misc. beverages",2
1062,"whole milk, frozen vegetables",2
1063,"pork, hamburger meat, pip fruit, grapes",4
1064,whipped/sour cream,1
1065,"frankfurter, pip fruit, root vegetables, curd",4
1066,"grapes, other vegetables, whole milk, butter",4
1067,"sausage, grapes, butter, curd",4
1068,"citrus fruit, white bread, liquor, specialty bar",4
